# Pathway	UF-PF-2020-001-1N_all_Abundance	UF-PF-2020-001-2G_all_Abundance	UF-PF-2020-002-2G_all_Abundance	UF-PF-2020-002-3N_all_Abundance	UF-PF-2020-003-1N_all_Abundance	UF-PF-2020-003-2G_all_Abundance	UF-PF-2020-004-1N_all_Abundance	UF-PF-2020-004-2G_all_Abundance	UF-PF-2020-005-2G_all_Abundance	UF-PF-2020-006-2G_all_Abundance	UF-PF-2020-007-2G_all_Abundance	UF-PF-2020-008-1N_all_Abundance	UF-PF-2020-009-3N_all_Abundance	UF-PF-2020-010-1N_all_Abundance	UF-PF-2020-011-1N_all_Abundance	UF-PF-2020-016-1N_all_Abundance	UF-PF-2020-017-1N_all_Abundance	UF-PF-2020-018-1N_all_Abundance	UF-PF-2020-021-1N_all_Abundance	UF-PF-2020-022-1N_all_Abundance	UF-PF-2020-024-1N_all_Abundance	UF-PF-2020-025-3N_all_Abundance	UF-PF-2020-026-1N_all_Abundance	UF-PF-2020-027-1N_all_Abundance	UF-PF-2020-030-1N_all_Abundance	UF-PF-2021-008-2G_all_Abundance	UF-PF-2021-009-2G_all_Abundance	UF-PF-2021-010-2G_all_Abundance	UF-PF-2021-011-2G_all_Abundance	UF-PF-2021-012-2G_all_Abundance	UF-PF-2021-014-2G_all_Abundance	UF-PF-2021-015-2G_all_Abundance	UF-PF-2021-016-2G_all_Abundance	UF-PF-2021-017-2G_all_Abundance	UF-PF-2021-018-2G_all_Abundance	UF-PF-2021-019-2G_all_Abundance	UF-PF-2021-020-2G_all_Abundance	UF-PF-2021-022-2G_all_Abundance	UF-PF-2021-023-1N_all_Abundance	UF-PF-2021-023-2G_all_Abundance	UF-PF-2021-024-2G_all_Abundance	UF-PF-2021-025-3G_all_Abundance	UF-PF-2021-031-1N_all_Abundance	UF-PF-2021-032-3N_all_Abundance	UF-PF-2021-033-1N_all_Abundance	UF-PF-2021-034-3N_all_Abundance	UF-PF-2021-035-1N_all_Abundance	UF-PF-2021-036-3N_all_Abundance	UF-PF-2021-037-1N_all_Abundance	UF-PF-2021-038-3N_all_Abundance	UF-PF-2021-039-3N_all_Abundance	UF-PF-2021-040-1N_all_Abundance	UF-PF-2021-041-1N_all_Abundance	UF-PF-2021-042-3N_all_Abundance	UF-PF-2021-044-1N_all_Abundance	UF-PF-2021-045-1N_all_Abundance	UF-PF-2021-046-3N_all_Abundance	UF-PF-2021-047-1N_all_Abundance	UF-PF-2021-048-1N_all_Abundance	UF-PF-2021-049-1N_all_Abundance	UF-PF-2021-050-1N_all_Abundance	UF-PF-2021-051-1N_all_Abundance	UF-PF-2021-054-1N_all_Abundance	UF-PF-2021-055-1N_all_Abundance	UF-PF-2021-056-3N_all_Abundance	UF-PF-2021-057-1N_all_Abundance	UF-PF-2021-058-1N_all_Abundance	UF-PF-2021-060-3N_all_Abundance	UF-PF-2021-062-1N_all_Abundance	UF-PF-2021-063-1N_all_Abundance	UF-PF-2021-064-1N_all_Abundance	UF-PF-2022-029-2G_all_Abundance	UF-PF-2022-030-2G_all_Abundance	UF-PF-2022-031-2G_Abundance	UF-PF-2022-068-1N_all_Abundance	UF-PF-2022-069-1N_all_Abundance	UF-PF-2022-069-1N_Abundance	UF-PF-2022-070-3N_all_Abundance	UF-PF-2022-070-3N_Abundance	UF-PF-2022-071-1N_all_Abundance	UF-PF-2022-072-1N_all_Abundance	UF-PF-2022-074-1N_all_Abundance	UF-PF-2022-075-1N_all_Abundance	UF-PF-2022-075-1N_Abundance	UF-PF-2022-076-1N_all_Abundance	UF-PF-2022-076-1N_Abundance	UF-PF-2022-079-1N_all_Abundance	UF-PF-2022-084-1N2_Abundance	UF-PF-2022-084-1N_Abundance	UF-PF-2022-085-3N2_Abundance	UF-PF-2022-085-3N_Abundance	UF-PF-2022-087-1N_all_Abundance	UF-PF-2022-088-1N_all_Abundance	UF-PF-2022-091-1N_Abundance	UF-PF-2022-092-1N_Abundance	UF-PF-2022-096-1N_Abundance	UF-PF-2022-100-1N_Abundance	UF-PF-2022-102-1N_Abundance	UF-PF-2022-103-1N_Abundance	UF-PF-2022-105-1N_Abundance	UF-PF-2023-032-2G_Abundance	UF-PF-2023-119-1N_Abundance	UF-PF-2023-123-1N_Abundance	UF-PF-2023-124-3N_Abundance
PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6548614371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6859: all-trans-farnesol biosynthesis	191.9217831753	105.9521668001	45.0210337485	19.0464673776	60.9021874242	80.1404675580	11.6078010053	45.0787525075	194.4919235547	80.0117700350	148.3433259955	30.1482800186	22.2398312505	25.8479262759	93.5528525383	19.1030685727	41.8371264940	30.6679247052	42.3924798117	31.6267583426	0	0	39.8232482409	0	16.3699154484	212.2009107465	160.7313893330	24.8064923014	341.9272688184	181.0370885195	10.3495077003	169.3090965366	12.6742748086	85.9883794875	56.2536693401	136.5514806548	14.5049679090	84.7779322550	53.3131360704	192.1764779048	157.7150268832	113.5647710131	61.8131759347	267.7405462898	37.7449552050	165.3628337164	62.6581486703	35.2151656636	0	22.4870864364	72.6772962291	0	7.0924483251	4.2463201900	100.2030007360	142.5369643798	86.6447306849	12.2204924330	22.1485846987	222.8036691706	29.4603760107	0	20.1460020406	165.2701236458	38.1215095111	58.2240114412	31.9381789090	24.7763031270	11.8825577345	362.2903130694	45.6333828464	21.2494881868	141.5945251986	0	18.4893532571	0	303.1154789204	10.4562713843	146.2925107051	29.1523240468	13.8267440501	0	9.9869047801	132.0271887427	132.3481524435	43.4053788146	17.0120933506	192.1386125516	178.8444416990	61.8261477427	197.5065148311	63.2809898004	13.6619775638	40.0781289202	0	49.8138459981	34.1651901681	54.3600522612	147.7542579352	216.2941425981	501.3577956188	68.5102806445	373.4501855472	115.7619986962
PWY-6859: all-trans-farnesol biosynthesis|unclassified	191.9217831753	105.9521668001	45.0210337485	19.0464673776	60.9021874242	80.1404675580	11.6078010053	45.0787525075	194.4919235547	80.0117700350	148.3433259955	30.1482800186	22.2398312505	25.8479262759	93.5528525383	19.1030685727	41.8371264940	30.6679247052	42.3924798117	31.6267583426	0	0	39.8232482409	0	16.3699154484	212.2009107465	160.7313893330	24.8064923014	341.9272688184	181.0370885195	10.3495077003	169.3090965366	12.6742748086	85.9883794875	56.2536693401	136.5514806548	14.5049679090	84.7779322550	53.3131360704	192.1764779048	157.7150268832	113.5647710131	61.8131759347	267.7405462898	37.7449552050	165.3628337164	62.6581486703	35.2151656636	0	22.4870864364	72.6772962291	0	7.0924483251	4.2463201900	100.2030007360	142.5369643798	86.6447306849	12.2204924330	22.1485846987	222.8036691706	29.4603760107	0	20.1460020406	165.2701236458	38.1215095111	58.2240114412	31.9381789090	24.7763031270	11.8825577345	362.2903130694	45.6333828464	21.2494881868	141.5945251986	0	18.4893532571	0	303.1154789204	10.4562713843	146.2925107051	29.1523240468	13.8267440501	0	9.9869047801	132.0271887427	132.3481524435	43.4053788146	17.0120933506	192.1386125516	178.8444416990	61.8261477427	197.5065148311	63.2809898004	13.6619775638	40.0781289202	0	49.8138459981	34.1651901681	54.3600522612	147.7542579352	216.2941425981	501.3577956188	68.5102806445	373.4501855472	115.7619986962
PWY-6876: isopropanol biosynthesis (engineered)	0	0	0	0	0	0	9.3718704857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8051202909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8855245420	0	0	38.8965373619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8985005512	0	0	11.7668794782	0	0	0	0	0	25.7886091143	0	0	0	0	0	0	0
PWY-6876: isopropanol biosynthesis (engineered)|unclassified	0	0	0	0	0	0	9.3718704857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8051202909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8855245420	0	0	38.8965373619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8985005512	0	0	11.7668794782	0	0	0	0	0	25.7886091143	0	0	0	0	0	0	0
PWY-6891: thiazole component of thiamine diphosphate biosynthesis II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.5284264227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6897887150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6891: thiazole component of thiamine diphosphate biosynthesis II|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.5284264227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6897887150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	257.0129014341	248.3485948713	39.8687290856	112.0754410114	270.6825407818	174.3755696425	0	67.1434359803	1179.6762252451	569.9326704312	641.3161920566	213.5997332826	105.5036710026	234.2811509532	171.9574206232	0	0	106.5491488317	0	73.2609984488	26.6217330131	0	96.9186942358	0	103.0925859369	755.8840397400	495.8464209933	0	829.4196749653	834.5490599161	205.4166279704	624.3145774671	21.0045494542	489.5343268303	78.5823126216	418.7208612800	0	360.7890069820	100.2447347986	576.3895732642	678.5210687066	363.4740992818	245.7444340023	323.2609370318	37.5639285937	320.7320791108	168.1360798683	143.7962779464	0	34.3847574040	114.5977859226	0	0	45.4024116848	133.0636324167	181.6118530207	0	52.8940142047	193.8464795572	115.0354794467	0	0	89.4530842345	359.0629363588	222.3876181026	0	114.7249744861	166.2280935753	42.2988174335	478.1829102341	123.0989241504	208.7543453415	389.8400892533	0	88.9893520006	0	414.1205220406	26.3564580458	638.4336758569	156.9732918308	0	14.4002424336	221.7284064224	929.5856825487	207.9073136905	205.1977974617	0	278.9833516721	108.1099586318	145.2492231571	107.0283532700	155.6575581387	133.7688196680	0	0	0	162.6373816598	357.6488546171	810.2140648470	1094.9990647952	1932.9575998393	102.0673233856	349.4333297919	747.3202020631
PWY-6895: superpathway of thiamine diphosphate biosynthesis II|unclassified	257.0129014341	248.3485948713	39.8687290856	112.0754410114	270.6825407818	174.3755696425	0	67.1434359803	1179.6762252451	569.9326704312	641.3161920566	213.5997332826	105.5036710026	234.2811509532	171.9574206232	0	0	106.5491488317	0	73.2609984488	26.6217330131	0	96.9186942358	0	103.0925859369	755.8840397400	495.8464209933	0	829.4196749653	834.5490599161	205.4166279704	624.3145774671	21.0045494542	489.5343268303	78.5823126216	418.7208612800	0	360.7890069820	100.2447347986	576.3895732642	678.5210687066	363.4740992818	245.7444340023	323.2609370318	37.5639285937	320.7320791108	168.1360798683	143.7962779464	0	34.3847574040	114.5977859226	0	0	45.4024116848	133.0636324167	181.6118530207	0	52.8940142047	193.8464795572	115.0354794467	0	0	89.4530842345	359.0629363588	222.3876181026	0	114.7249744861	166.2280935753	42.2988174335	478.1829102341	123.0989241504	208.7543453415	389.8400892533	0	88.9893520006	0	414.1205220406	26.3564580458	638.4336758569	156.9732918308	0	14.4002424336	221.7284064224	929.5856825487	207.9073136905	205.1977974617	0	278.9833516721	108.1099586318	145.2492231571	107.0283532700	155.6575581387	133.7688196680	0	0	0	162.6373816598	357.6488546171	810.2140648470	1094.9990647952	1932.9575998393	102.0673233856	349.4333297919	747.3202020631
PWY-6897: thiamine diphosphate salvage II	249.8253184826	327.6454997465	120.3008589021	329.3918713713	238.6563444914	352.3225376323	225.7324364224	64.2645805478	1093.3122094065	576.6328395635	592.4559541720	203.8005597680	205.7399612527	262.3499818603	305.7349925168	76.4771544691	330.1817011008	181.9663539065	109.5407895461	140.8537640494	67.9882644878	0	193.0689719370	0	87.4234387489	741.6396037589	476.7637547004	107.0662219924	894.4234305897	800.6033554735	338.0057334540	606.8703202564	19.5945267390	448.0312658220	117.1321607765	423.7914068217	28.6927244530	390.3544998021	114.2143681660	633.3579490648	669.9990922159	602.4374648848	559.5195513215	806.9157038170	67.8594398902	611.9876964699	224.1012952921	331.2256580589	45.0827345952	51.2356972838	191.5741306779	36.8233928949	38.5459943913	95.0255593231	346.6615974878	251.1155073237	331.9511880264	552.0042541611	443.1158604343	615.7887289193	161.4260533991	14.0725800557	285.9843313452	758.3399670805	436.0297418907	231.5552229449	165.3756040355	209.9027126720	168.9774909225	710.3399252104	112.4719952457	315.1373705327	469.7616715921	72.3986971563	90.1921938613	65.9746841010	386.9488737351	72.7762935819	698.6098994400	427.5273998813	63.6513871175	27.3022567411	332.8341067315	1100.8230030129	236.1815825682	190.7750615802	68.7561839844	721.5611351541	370.8512338152	138.9025252730	432.6065001502	207.7965949706	109.2198136806	171.7076697875	131.4437434947	644.4131441081	149.9158140802	337.3454693234	774.5812717444	1087.1420611734	1948.8456736213	173.8841149831	813.9353911861	865.4561845795
PWY-6897: thiamine diphosphate salvage II|unclassified	249.8253184826	327.6454997465	120.3008589021	329.3918713713	238.6563444914	352.3225376323	225.7324364224	64.2645805478	1093.3122094065	576.6328395635	592.4559541720	203.8005597680	205.7399612527	262.3499818603	305.7349925168	76.4771544691	330.1817011008	181.9663539065	109.5407895461	140.8537640494	67.9882644878	0	193.0689719370	0	87.4234387489	741.6396037589	476.7637547004	107.0662219924	894.4234305897	800.6033554735	338.0057334540	606.8703202564	19.5945267390	448.0312658220	117.1321607765	423.7914068217	28.6927244530	390.3544998021	114.2143681660	633.3579490648	669.9990922159	602.4374648848	559.5195513215	806.9157038170	67.8594398902	611.9876964699	224.1012952921	331.2256580589	45.0827345952	51.2356972838	191.5741306779	36.8233928949	38.5459943913	95.0255593231	346.6615974878	251.1155073237	331.9511880264	552.0042541611	443.1158604343	615.7887289193	161.4260533991	14.0725800557	285.9843313452	758.3399670805	436.0297418907	231.5552229449	165.3756040355	209.9027126720	168.9774909225	710.3399252104	112.4719952457	315.1373705327	469.7616715921	72.3986971563	90.1921938613	65.9746841010	386.9488737351	72.7762935819	698.6098994400	427.5273998813	63.6513871175	27.3022567411	332.8341067315	1100.8230030129	236.1815825682	190.7750615802	68.7561839844	721.5611351541	370.8512338152	138.9025252730	432.6065001502	207.7965949706	109.2198136806	171.7076697875	131.4437434947	644.4131441081	149.9158140802	337.3454693234	774.5812717444	1087.1420611734	1948.8456736213	173.8841149831	813.9353911861	865.4561845795
PWY-6901: superpathway of glucose and xylose degradation	149.8118540251	374.1106784009	105.7237988823	244.4070000901	383.4031292327	543.4612758678	118.1781493909	97.1268077570	1246.6788094898	719.2590326809	681.8321407126	135.7098710045	142.1039409309	228.0862490209	217.3381371473	60.6194704416	75.6684328348	195.2665969507	122.9537041476	224.9687358973	16.0275392866	0	214.7599380484	0	120.7037404686	947.7001396929	789.4356009936	106.3045788114	1821.8432764364	1108.8143824378	430.1555146939	929.8734778442	36.7023418665	665.5501395962	175.0803892935	623.1322125559	0	607.9704211615	136.6077075478	808.9963412571	970.4906921706	467.7936542506	590.8126427744	621.2932344205	79.8719877871	511.8527682533	182.4529275431	278.0647535019	0	36.2645925532	202.3195970889	20.8584121724	0	44.8882817330	161.6493652386	425.1561486727	293.9104356264	446.3925089199	223.5754742456	402.9427655400	191.5940200007	0	158.6171235064	1092.1113625415	292.5217891678	235.9018727967	119.4417856520	217.7687692299	72.7685403718	681.0008437685	99.0623218664	374.4367520232	788.5705949109	70.1150069677	108.2552276211	62.1605933234	623.8877827855	65.5423035589	942.4913464949	512.1951200734	73.5045830182	28.0354319915	265.6583516128	1569.3191695956	239.0190333066	358.5786087395	55.1015554883	809.8911102412	487.9738297384	215.4847536765	508.8423811773	254.4225040193	66.0185354832	234.1790325217	75.2428317402	436.4314628521	184.5937654679	493.9977774377	961.1343649521	1862.8482328502	2831.3669409756	157.4861913926	943.0332833046	1159.6269959129
PWY-6901: superpathway of glucose and xylose degradation|unclassified	149.8118540251	374.1106784009	105.7237988823	244.4070000901	383.4031292327	543.4612758678	118.1781493909	97.1268077570	1246.6788094898	719.2590326809	681.8321407126	135.7098710045	142.1039409309	228.0862490209	217.3381371473	60.6194704416	75.6684328348	195.2665969507	122.9537041476	224.9687358973	16.0275392866	0	214.7599380484	0	120.7037404686	947.7001396929	789.4356009936	106.3045788114	1821.8432764364	1108.8143824378	430.1555146939	929.8734778442	36.7023418665	665.5501395962	175.0803892935	623.1322125559	0	607.9704211615	136.6077075478	808.9963412571	970.4906921706	467.7936542506	590.8126427744	621.2932344205	79.8719877871	511.8527682533	182.4529275431	278.0647535019	0	36.2645925532	202.3195970889	20.8584121724	0	44.8882817330	161.6493652386	425.1561486727	293.9104356264	446.3925089199	223.5754742456	402.9427655400	191.5940200007	0	158.6171235064	1092.1113625415	292.5217891678	235.9018727967	119.4417856520	217.7687692299	72.7685403718	681.0008437685	99.0623218664	374.4367520232	788.5705949109	70.1150069677	108.2552276211	62.1605933234	623.8877827855	65.5423035589	942.4913464949	512.1951200734	73.5045830182	28.0354319915	265.6583516128	1569.3191695956	239.0190333066	358.5786087395	55.1015554883	809.8911102412	487.9738297384	215.4847536765	508.8423811773	254.4225040193	66.0185354832	234.1790325217	75.2428317402	436.4314628521	184.5937654679	493.9977774377	961.1343649521	1862.8482328502	2831.3669409756	157.4861913926	943.0332833046	1159.6269959129
PWY-6902: chitin degradation II (Vibrio)	32.7203643196	223.6167658161	74.2794990472	41.3879476203	80.0034465986	224.7864711925	100.5548344411	49.6879088349	103.8197146138	135.8459789882	258.2295517234	120.9323831525	52.6925729460	44.5254749914	122.3071898756	26.2493356418	0	68.5689860374	60.9278521034	55.1127368182	0	0	25.7036403129	0	45.7083616153	248.2907335267	466.5214044751	53.4857333193	991.8683535513	341.9766342011	89.6936917040	335.8748000012	0	309.1730013415	66.4415631053	208.3786477640	9.3038486363	122.9102523225	51.4534678820	315.0917775370	122.9758327501	224.2386216664	140.9240189360	140.4943966900	54.5255173905	205.2292927133	56.2883640907	134.6531255567	0	8.1532586118	62.1034844659	0	14.5256881719	6.6487159361	48.7754926863	131.3547097523	36.9902872617	145.6491251573	77.8803389766	136.2966378937	237.1307597483	20.5027424477	63.2747334504	644.4692296925	95.0561385046	33.5018801543	65.7112777991	128.6666015247	63.0715555743	187.9501888856	13.7500593448	30.1574572612	365.9958702976	26.0130444504	43.4182724699	33.1017486764	148.3437934456	45.4401384731	549.7502541020	176.6720882810	69.4788206961	6.5051721631	110.0183035429	803.4073605806	169.1953242960	14.2760165417	0	368.1321788460	130.3773580876	76.0662947245	282.3238278957	138.0858319399	0	81.2436005887	17.9258616840	210.1527368220	85.1525309662	284.8992738779	363.8510009258	425.7343365775	289.8037312705	101.2737425487	325.3067784318	335.5078391627
PWY-6902: chitin degradation II (Vibrio)|unclassified	32.7203643196	223.6167658161	74.2794990472	41.3879476203	80.0034465986	224.7864711925	100.5548344411	49.6879088349	103.8197146138	135.8459789882	258.2295517234	120.9323831525	52.6925729460	44.5254749914	122.3071898756	26.2493356418	0	68.5689860374	60.9278521034	55.1127368182	0	0	25.7036403129	0	45.7083616153	248.2907335267	466.5214044751	53.4857333193	991.8683535513	341.9766342011	89.6936917040	335.8748000012	0	309.1730013415	66.4415631053	208.3786477640	9.3038486363	122.9102523225	51.4534678820	315.0917775370	122.9758327501	224.2386216664	140.9240189360	140.4943966900	54.5255173905	205.2292927133	56.2883640907	134.6531255567	0	8.1532586118	62.1034844659	0	14.5256881719	6.6487159361	48.7754926863	131.3547097523	36.9902872617	145.6491251573	77.8803389766	136.2966378937	237.1307597483	20.5027424477	63.2747334504	644.4692296925	95.0561385046	33.5018801543	65.7112777991	128.6666015247	63.0715555743	187.9501888856	13.7500593448	30.1574572612	365.9958702976	26.0130444504	43.4182724699	33.1017486764	148.3437934456	45.4401384731	549.7502541020	176.6720882810	69.4788206961	6.5051721631	110.0183035429	803.4073605806	169.1953242960	14.2760165417	0	368.1321788460	130.3773580876	76.0662947245	282.3238278957	138.0858319399	0	81.2436005887	17.9258616840	210.1527368220	85.1525309662	284.8992738779	363.8510009258	425.7343365775	289.8037312705	101.2737425487	325.3067784318	335.5078391627
PWY-6906: chitin derivatives degradation	0	204.3199505448	0	0	43.6071917649	122.1073990403	0	0	114.5706653423	196.2482819607	207.5066355279	76.7165113233	55.6367268767	0	0	0	0	103.6585391953	0	0	0	0	23.4183500686	0	0	0	154.6464474587	50.3100629769	0	91.3762876616	237.5557911959	0	0	193.9327313902	0	0	0	0	0	187.3619844333	0	121.4774184829	69.2802310588	0	0	92.0500471262	0	40.8678674091	0	0	32.4912686948	0	0	0	0	32.2358315136	0	25.8273561559	74.8628689457	0	97.3411385942	10.2490097646	60.4757228502	322.5494719563	52.8589579276	0	49.0238515915	109.3094112216	0	35.1294452659	0	0	70.2849714568	0	23.6937213232	0	0	0	360.1303518111	207.1779265982	0	0	112.0330615722	685.6682622639	0	0	0	194.5251951753	43.3731933551	0	99.6556569101	135.7634325895	0	0	0	55.1300793502	50.4756896331	153.2078996066	37.6390611822	75.5108315477	57.7561417490	0	159.5032730889	39.4018986722
PWY-6906: chitin derivatives degradation|unclassified	0	204.3199505448	0	0	43.6071917649	122.1073990403	0	0	114.5706653423	196.2482819607	207.5066355279	76.7165113233	55.6367268767	0	0	0	0	103.6585391953	0	0	0	0	23.4183500686	0	0	0	154.6464474587	50.3100629769	0	91.3762876616	237.5557911959	0	0	193.9327313902	0	0	0	0	0	187.3619844333	0	121.4774184829	69.2802310588	0	0	92.0500471262	0	40.8678674091	0	0	32.4912686948	0	0	0	0	32.2358315136	0	25.8273561559	74.8628689457	0	97.3411385942	10.2490097646	60.4757228502	322.5494719563	52.8589579276	0	49.0238515915	109.3094112216	0	35.1294452659	0	0	70.2849714568	0	23.6937213232	0	0	0	360.1303518111	207.1779265982	0	0	112.0330615722	685.6682622639	0	0	0	194.5251951753	43.3731933551	0	99.6556569101	135.7634325895	0	0	0	55.1300793502	50.4756896331	153.2078996066	37.6390611822	75.5108315477	57.7561417490	0	159.5032730889	39.4018986722
PWY-6920: 6-gingerol analog biosynthesis (engineered)	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0993920962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2998119378	0	0	0	0	0	0	0	0	7.1378928986	15.1968787894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6920: 6-gingerol analog biosynthesis (engineered)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0993920962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2998119378	0	0	0	0	0	0	0	0	7.1378928986	15.1968787894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6922: L-N&delta;-acetylornithine biosynthesis	0	18.7685665698	0	8.7282697808	47.6116727006	0	0	14.2257873522	0	142.9662791889	80.7055333347	7.9893459148	0	27.8277773153	19.7517389852	0	0	10.2654771070	0	14.6996324968	0	0	0	0	0	0	86.0136503938	0	393.7295089423	0	15.8243002208	15.5538696271	0	37.4372777711	13.7078722887	0	0	0	0	127.2321778308	102.1089992618	0	49.7799684922	16.1209314463	0	23.6809326540	12.3271489741	0	0	0	0	0	0	0	0	4.8274158195	15.6357872414	14.4880256606	4.0245069392	51.3054631578	0	0	0	46.2716161484	7.6417236863	0	0	14.5964049356	0	0	13.1375485335	14.7877379218	149.7381724021	0	8.5213237336	0	74.3938594075	0	289.0729017173	25.9499150407	0	0	0	314.9552160295	23.1176348186	28.5222076583	0	11.1553929632	31.2882585527	0	5.8894138224	0	0	0	0	0	140.1666335307	32.3801539962	75.1484807601	31.5663312909	162.7578762636	0	31.7545581436	58.6304245862
PWY-6922: L-N&delta;-acetylornithine biosynthesis|unclassified	0	18.7685665698	0	8.7282697808	47.6116727006	0	0	14.2257873522	0	142.9662791889	80.7055333347	7.9893459148	0	27.8277773153	19.7517389852	0	0	10.2654771070	0	14.6996324968	0	0	0	0	0	0	86.0136503938	0	393.7295089423	0	15.8243002208	15.5538696271	0	37.4372777711	13.7078722887	0	0	0	0	127.2321778308	102.1089992618	0	49.7799684922	16.1209314463	0	23.6809326540	12.3271489741	0	0	0	0	0	0	0	0	4.8274158195	15.6357872414	14.4880256606	4.0245069392	51.3054631578	0	0	0	46.2716161484	7.6417236863	0	0	14.5964049356	0	0	13.1375485335	14.7877379218	149.7381724021	0	8.5213237336	0	74.3938594075	0	289.0729017173	25.9499150407	0	0	0	314.9552160295	23.1176348186	28.5222076583	0	11.1553929632	31.2882585527	0	5.8894138224	0	0	0	0	0	140.1666335307	32.3801539962	75.1484807601	31.5663312909	162.7578762636	0	31.7545581436	58.6304245862
PWY-6936: seleno-amino acid biosynthesis (plants)	257.2555895540	321.6180993376	41.9295796128	296.7881429188	397.5010263099	698.0107864902	270.7425529933	104.0920254691	1589.8831837982	770.3015439914	1040.0735665817	309.6429325713	186.5466724288	263.5467006237	257.2194823961	51.5347211826	487.7960416606	210.7102392429	0	81.2436505412	69.0197486465	0	171.3215118818	0	129.7686731625	948.2567389422	747.6563387739	95.9884210554	1543.4033458283	1144.5992501510	147.6629270457	960.4716131116	56.2970945587	790.4095471309	200.8300613609	667.6142714443	64.6871298626	704.7673823526	155.3736073682	801.6590997547	986.4762829526	549.0584721206	987.2832189823	652.0215146904	117.5240898070	457.6969761714	198.0991982239	222.5280727073	43.7539664403	51.6190822747	165.7056430529	26.0486727101	30.9666515203	153.6167956143	398.8200621362	450.2450714043	485.1594420320	230.9243931964	435.8177946799	418.2265505700	162.0306418309	0	126.1639534370	840.4579241726	344.5809805188	209.0931353522	59.0089172163	166.9451621290	135.8754366531	822.2109969682	117.7520750807	475.0203397413	516.9251031259	140.1572583091	140.0161680401	39.3955492525	606.7569113309	21.4188894138	814.6118566384	251.1462796718	27.2928224049	31.7862841192	246.0217317454	1234.5495423399	191.2124899602	416.9859119112	48.0533666528	490.7370261570	560.9473935435	149.6310161059	315.1795716198	165.6564368001	47.4116495557	69.1184591588	207.8608117449	551.4052461523	192.8347422408	599.7153281027	1424.7075143140	2149.8894257839	2526.7582150293	135.8555233167	344.2486778636	1259.6867014341
