"taxon","lfc_Case_statusPD","se_Case_statusPD","q_Case_statusPD","diff_Case_statusPD"
"K01880: glycyl-tRNA synthetase ",-0.267158022361146,0.0738186922741206,0.00166203831218466,TRUE
"K01881: prolyl-tRNA synthetase ",-0.203945725328038,0.0539149073047739,0.000944698158344999,TRUE
"K01883: cysteinyl-tRNA synthetase ",-0.158651962407285,0.0588261003693053,0.0240537420711604,TRUE
"K01887: arginyl-tRNA synthetase ",-0.151046234080736,0.0592792577212491,0.0341233452172297,TRUE
"K01890: phenylalanyl-tRNA synthetase beta chain ",-0.233397805782983,0.0601256491686316,0.000655974669534132,TRUE
"K01892: histidyl-tRNA synthetase ",-0.185061635634739,0.0629810466823327,0.0127518395735045,TRUE
"K01893: asparaginyl-tRNA synthetase ",-0.175121691865275,0.0454248834601788,0.000721478505670791,TRUE
"K01897: long-chain acyl-CoA synthetase ",-0.112423264922113,0.0454459125255572,0.0406417230855246,TRUE
"K01912: phenylacetate-CoA ligase ",-0.20531650626895,0.0407477566384996,5.40467710272621e-06,TRUE
"K01914: aspartate--ammonia ligase ",-0.290982322959697,0.0631730373890317,3.72253742042746e-05,TRUE
"K01918: pantoate--beta-alanine ligase ",-0.200009394447128,0.0513941422200226,0.000631036792721512,TRUE
"K01921: D-alanine-D-alanine ligase ",-0.175081776404713,0.0610558506067789,0.0154520869970629,TRUE
"K01924: UDP-N-acetylmuramate--alanine ligase ",-0.209769872307968,0.059774866281576,0.00238280200173961,TRUE
"K01925: UDP-N-acetylmuramoylalanine--D-glutamate ligase ",-0.261572968951147,0.0605788027234042,0.000124315006354855,TRUE
"K01926: redox-sensing transcriptional repressor",-0.210633494016946,0.0502372733668217,0.000202288398965898,TRUE
"K01928: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase ",-0.30425970370042,0.0591434849064642,3.35412244119289e-06,TRUE
"K01929: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase ",-0.125854695886252,0.0464152647234972,0.0231806815762148,TRUE
"K01933: phosphoribosylformylglycinamidine cyclo-ligase ",-0.220938576450571,0.0416194647384459,1.4851985619412e-06,TRUE
"K01935: dethiobiotin synthetase ",-0.213686362692321,0.0726448931521253,0.0126777178423979,TRUE
"K01939: adenylosuccinate synthase ",-0.182982565632428,0.0576532210333854,0.0067562289848163,TRUE
"K01941: urea carboxylase ",-0.802510312185667,0.169107409228221,2.03095615150193e-05,TRUE
"K01945: phosphoribosylamine---glycine ligase ",-0.229412684030519,0.0637449481860997,0.00177643115588638,TRUE
"K01951: GMP synthase (glutamine-hydrolysing) ",-0.213360960991756,0.0579162946371074,0.00134146482210176,TRUE
"K01952: phosphoribosylformylglycinamidine synthase ",-0.153614741355103,0.0539743170936482,0.0163468786972221,TRUE
"K01953: asparagine synthase (glutamine-hydrolysing) ",-0.275306938572745,0.0590839812764547,2.94979194229504e-05,TRUE
"K01955: carbamoyl-phosphate synthase large subunit ",-0.178885844298128,0.0618724530304526,0.0145029245578457,TRUE
"K01956: carbamoyl-phosphate synthase small subunit ",-0.283529765021681,0.0589659090340723,1.54545399700657e-05,TRUE
"K01961: acetyl-CoA carboxylase, biotin carboxylase subunit ",-0.346560304626306,0.0630917776920539,6.01304684670645e-07,TRUE
"K01962: acetyl-CoA carboxylase carboxyl transferase subunit alpha ",-0.473943842209314,0.0693880599401697,3.32810144120006e-10,TRUE
"K01963: acetyl-CoA carboxylase carboxyl transferase subunit beta ",-0.413782801553735,0.0697302161064388,6.03758801360516e-08,TRUE
"K01989: putative ABC transport system substrate-binding protein",-0.327102373537039,0.0626150359988396,2.24337324103281e-06,TRUE
"K01990: ABC-2 type transport system ATP-binding protein",-0.235359430648768,0.0554965066549573,0.000170002360122312,TRUE
"K01992: ABC-2 type transport system permease protein",-0.286112774328755,0.0567443458950982,5.32618469543269e-06,TRUE
"K01997: branched-chain amino acid transport system permease protein",-0.189229870040039,0.063789988286134,0.0118612212518485,TRUE
"K02003: putative ABC transport system ATP-binding protein",-0.243462040288492,0.0558693789424709,0.000106308417824466,TRUE
"K02004: putative ABC transport system permease protein",-0.254656114738304,0.0565671489155018,5.84568626515533e-05,TRUE
"K02005: HlyD family secretion protein",-0.325777469204773,0.0493023378828888,1.25675026803072e-09,TRUE
"K02015: iron complex transport system permease protein",-0.131324402197173,0.0384042579570078,0.00318551165423321,TRUE
"K02016: iron complex transport system substrate-binding protein",-0.217976103396114,0.0625647237289107,0.00259311713385781,TRUE
"K02017: molybdate transport system ATP-binding protein ",-0.180565422810127,0.0738189042644906,0.0433524172007976,TRUE
"K02018: molybdate transport system permease protein",-0.256578984100269,0.0765810020733557,0.003956889997426,TRUE
"K02027: multiple sugar transport system substrate-binding protein",-0.187986992865596,0.0592842731019566,0.0068070807134072,TRUE
"K02029: polar amino acid transport system permease protein",-0.184363877751683,0.0458703274218567,0.000392349859429752,TRUE
"K02030: polar amino acid transport system substrate-binding protein",-0.195773499729373,0.051639228717486,0.000914703042786029,TRUE
"K02035: peptide/nickel transport system substrate-binding protein",-0.271232704451614,0.0567746282202606,1.77365637879386e-05,TRUE
"K02040: phosphate transport system substrate-binding protein",-0.206650600754682,0.0479601373076031,0.000128969749210425,TRUE
"K02042: phosphonate transport system permease protein",-0.670716280105366,0.150280366969623,6.92558884529636e-05,TRUE
"K02045: sulfate/thiosulfate transport system ATP-binding protein ",-0.807046551211203,0.131232039598074,1.87437586656455e-08,TRUE
"K02046: sulfate/thiosulfate transport system permease protein",-0.53834116029511,0.160246158052778,0.00384553264877805,TRUE
"K02047: sulfate/thiosulfate transport system permease protein",-0.766334928825395,0.159651961491736,1.5975544247675e-05,TRUE
"K02048: sulfate/thiosulfate transport system substrate-binding protein",-0.547037942429445,0.176367631974568,0.00827793304419472,TRUE
"K02050: NitT/TauT family transport system permease protein",-0.214482680089176,0.0619372593438801,0.0027687199997249,TRUE
"K02051: NitT/TauT family transport system substrate-binding protein",-0.371208712442033,0.0527992582707855,9.67584148602804e-11,TRUE
"K02056: simple sugar transport system ATP-binding protein ",-0.203881703196289,0.0412121303601689,8.23411858228814e-06,TRUE
"K02057: simple sugar transport system permease protein",-0.403099836348012,0.0628005576797473,3.99399270819249e-09,TRUE
"K02058: simple sugar transport system substrate-binding protein",-0.313720595515745,0.100043690859496,0.00752616870802127,TRUE
"K02078: acyl carrier protein",-0.202809053382912,0.0597283631355988,0.00342487619270122,TRUE
"K02103: GntR family transcriptional regulator, arabinose operon transcriptional repressor",-0.704511229780924,0.144101008851085,1.08475029964809e-05,TRUE
"K02108: F-type H+-transporting ATPase subunit a",-0.273186349741938,0.039195883636153,1.41863302200648e-10,TRUE
"K02111: F-type H+/Na+-transporting ATPase subunit alpha ",-0.236288411830549,0.0577939236641685,0.000302023350820256,TRUE
"K02112: F-type H+/Na+-transporting ATPase subunit beta ",-0.168184941513464,0.0572815922612357,0.0128313383928205,TRUE
"K02114: F-type H+-transporting ATPase subunit epsilon",-0.270035331375908,0.0623149530926142,0.00011664593798416,TRUE
"K02118: V/A-type H+/Na+-transporting ATPase subunit B",-0.35646753441972,0.0576490874178613,1.57940295071812e-08,TRUE
"K02119: V/A-type H+/Na+-transporting ATPase subunit C",-0.41534058175308,0.104065600397722,0.00043694680046888,TRUE
"K02120: V/A-type H+/Na+-transporting ATPase subunit D",-0.47729079168547,0.0538327912173996,1.59199873033051e-16,TRUE
"K02121: V/A-type H+/Na+-transporting ATPase subunit E",-0.270293156810814,0.0500514297522601,9.66796668573114e-07,TRUE
"K02122: V/A-type H+/Na+-transporting ATPase subunit F",-0.216190305015872,0.0700752124925869,0.00865964400597552,TRUE
"K02123: V/A-type H+/Na+-transporting ATPase subunit I",-0.251194570124256,0.0439755961909891,1.97451687811916e-07,TRUE
"K02124: V/A-type H+/Na+-transporting ATPase subunit K",-0.409099579359958,0.0592548367270702,2.15066662776096e-10,TRUE
"K02160: acetyl-CoA carboxylase biotin carboxyl carrier protein",-0.240609697046529,0.100959575877791,0.0493584617130872,TRUE
"K02173: putative kinase",-0.492558255026763,0.158425804226943,0.00810298255082234,TRUE
"K02188: cobalt-precorrin-5B (C1)-methyltransferase ",-0.210024851629298,0.0478456075127675,9.20420648352265e-05,TRUE
"K02189: cobalt-precorrin 5A hydrolase ",-0.211788424034349,0.0864069951810868,0.0428631690525508,TRUE
"K02190: sirohydrochlorin cobaltochelatase ",-0.416184774777412,0.157517216951247,0.0273454447419605,TRUE
"K02203: phosphoserine / homoserine phosphotransferase ",-0.777449097085008,0.123725836776248,8.82352240543426e-09,TRUE
"K02217: ferritin ",-0.226124622513724,0.0455360993959462,7.52343911486419e-06,TRUE
"K02224: cobyrinic acid a,c-diamide synthase ",-0.331254922943183,0.0523143618521302,6.65477946673809e-09,TRUE
"K02226: alpha-ribazole phosphatase ",-0.388767217402948,0.0636298105808886,2.28567131876507e-08,TRUE
"K02231: adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase ",-0.382724722011918,0.0638680111550579,4.32189745220499e-08,TRUE
"K02232: adenosylcobyric acid synthase ",-0.369494822332846,0.0479721131755324,9.75141830336636e-13,TRUE
"K02233: adenosylcobinamide-GDP ribazoletransferase ",-0.31366951630597,0.0470192824107169,8.89976142417803e-10,TRUE
"K02237: competence protein ComEA",-0.202636637572465,0.0808910310133879,0.0378300154205427,TRUE
"K02238: competence protein ComEC",-0.230615661638372,0.0347297025017026,1.065841071981e-09,TRUE
"K02278: prepilin peptidase CpaA ",-0.991545532591321,0.142466539177461,1.50343666170806e-10,TRUE
"K02283: pilus assembly protein CpaF ",-0.23507645908676,0.0965776470639298,0.044516750196228,TRUE
"K02313: chromosomal replication initiator protein",-0.206914010329388,0.0635837468435956,0.00530020874376857,TRUE
"K02315: DNA replication protein DnaC",-0.238374027082679,0.0588856244016495,0.000352977189847329,TRUE
"K02335: DNA polymerase I ",-0.178422816586894,0.0367928330948877,1.29210668950731e-05,TRUE
"K02340: DNA polymerase III subunit delta ",-0.242126989726324,0.0478506123295657,4.8966241840485e-06,TRUE
"K02341: DNA polymerase III subunit delta' ",-0.155878534570407,0.0443319970419913,0.00234318686797022,TRUE
"K02343: DNA polymerase III subunit gamma/tau ",-0.230174929162495,0.0499188437351477,3.64567881838227e-05,TRUE
"K02355: elongation factor G",-0.171834101743589,0.055663518216554,0.00861483663640327,TRUE
"K02356: elongation factor P",-0.164066399653616,0.0569437763019497,0.014939742477711,TRUE
"K02357: elongation factor Ts",-0.200007011551185,0.0576719978950556,0.00272453243807849,TRUE
"K02358: elongation factor Tu",-0.131822538003096,0.054418936654591,0.045671871136298,TRUE
"K02372: 3-hydroxyacyl-",-0.323092846937346,0.0474821807154893,3.77593075131908e-10,TRUE
"K02385: flagellar protein FlbD",-0.567273660666146,0.153890553974182,0.00133396801901571,TRUE
"K02387: flagellar basal-body rod protein FlgB",-0.567788681453171,0.15956120822532,0.00203931718280501,TRUE
"K02388: flagellar basal-body rod protein FlgC",-0.508335254620477,0.142564363009519,0.00199622138650038,TRUE
"K02389: flagellar basal-body rod modification protein FlgD",-0.518346214007678,0.12362181647175,0.000202288398965898,TRUE
"K02392: flagellar basal-body rod protein FlgG",-0.625592270493779,0.117606085033417,1.41528542628145e-06,TRUE
"K02396: flagellar hook-associated protein 1 FlgK",-0.58530031920324,0.119124233276977,9.69890735331078e-06,TRUE
"K02397: flagellar hook-associated protein 3 FlgL",-0.724450155206439,0.166630098930227,0.000110793539205841,TRUE
"K02398: negative regulator of flagellin synthesis FlgM",-0.484018989787614,0.157670958950385,0.00907300545515314,TRUE
"K02400: flagellar biosynthesis protein FlhA",-0.666218614255964,0.132974556169307,6.09608417602268e-06,TRUE
"K02401: flagellar biosynthetic protein FlhB",-0.593089281368717,0.127344156352334,2.96622482228781e-05,TRUE
"K02404: flagellar biosynthesis protein FlhF",-0.662322130817373,0.153146975321179,0.000120779693119355,TRUE
"K02405: RNA polymerase sigma factor for flagellar operon FliA",-0.492143570574201,0.125161284469873,0.000546408869684393,TRUE
"K02406: flagellin",-0.831652336785191,0.138495225186076,4.07357986232537e-08,TRUE
"K02407: flagellar hook-associated protein 2",-0.736586712532159,0.158813036174541,3.24862955097427e-05,TRUE
"K02408: flagellar hook-basal body complex protein FliE",-0.585613534511654,0.120202666752225,1.17262830678399e-05,TRUE
"K02409: flagellar M-ring protein FliF",-0.653171647812206,0.161521409767041,0.000358700689874411,TRUE
"K02410: flagellar motor switch protein FliG",-0.536503192222778,0.0926227682185768,1.28569677047456e-07,TRUE
"K02411: flagellar assembly protein FliH",-0.609362014668281,0.158716499066649,0.000765770092858216,TRUE
"K02412: flagellum-specific ATP synthase ",-0.566759554250345,0.0954687193182308,5.97876197623076e-08,TRUE
"K02413: flagellar FliJ protein",-0.4938349736984,0.11497169245154,0.000136191377883408,TRUE
"K02414: flagellar hook-length control protein FliK",-0.414178308119824,0.13899533716068,0.0114452724967995,TRUE
"K02416: flagellar motor switch protein FliM",-0.748770520137179,0.157884018195912,2.05596690952044e-05,TRUE
"K02417: flagellar motor switch protein FliN/FliY",-0.837404351757206,0.167109445137701,6.08380217684551e-06,TRUE
"K02419: flagellar biosynthetic protein FliP",-0.546104107111707,0.106844310321155,3.90560298183781e-06,TRUE
"K02420: flagellar biosynthetic protein FliQ",-0.272641016284262,0.112421004167789,0.045432359602568,TRUE
"K02421: flagellar biosynthetic protein FliR",-0.32621475748793,0.119338173012622,0.0218755668357365,TRUE
"K02422: flagellar protein FliS",-0.702762500382542,0.169350109721736,0.000237581003400603,TRUE
"K02440: glycerol uptake facilitator protein",-0.267221676468657,0.0919813491632775,0.0139448125494119,TRUE
"K02443: glycerol uptake operon antiterminator",-0.802497888491668,0.166194271195251,1.4119759081668e-05,TRUE
"K02469: DNA gyrase subunit A ",-0.281895202319328,0.0427644501763043,1.37460808168666e-09,TRUE
"K02493: release factor glutamine methyltransferase ",-0.191925469366077,0.0430349990432551,7.01778761587878e-05,TRUE
"K02502: ATP phosphoribosyltransferase regulatory subunit",-0.315930746167008,0.0852999449422829,0.00125316765495599,TRUE
"K02519: translation initiation factor IF-2",-0.207179531159305,0.063368489135711,0.00506232400779115,TRUE
"K02528: 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase ",-0.148566346270327,0.0612007873078542,0.0452148395017495,TRUE
"K02529: LacI family transcriptional regulator",-0.196589605265829,0.0638204976419476,0.00878897376321131,TRUE
"K02531: transcriptional antiterminator",-0.312834557046586,0.131371078098885,0.0495770851345464,TRUE
"K02536: UDP-3-O-",-0.18814189580895,0.0752443100374009,0.0381975013179494,TRUE
"K02563: UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase ",-0.165605891064893,0.0589365391935958,0.0179300213041312,TRUE
"K02587: nitrogenase molybdenum-cofactor synthesis protein NifE",-0.446560712213354,0.108536795713203,0.000274296856081628,TRUE
"K02588: nitrogenase iron protein NifH",-0.705309584700143,0.156438296552056,5.6776194571183e-05,TRUE
"K02589: nitrogen regulatory protein PII 1",-0.953952177760664,0.196336351509207,1.24199999172858e-05,TRUE
"K02601: transcription termination/antitermination protein NusG",-0.0926425541677266,0.0380363892218647,0.044361929147949,TRUE
"K02614: acyl-CoA thioesterase ",-0.220666597179913,0.0585915075588851,0.00100438957212794,TRUE
"K02647: carbohydrate diacid regulator",-0.585939263533289,0.0540234747082907,3.72366918603041e-24,TRUE
"K02650: type IV pilus assembly protein PilA",-0.515611049545885,0.211386731636841,0.0440382771142892,TRUE
"K02652: type IV pilus assembly protein PilB",-0.462714808811114,0.118711523142983,0.000617463834049162,TRUE
"K02654: leader peptidase (prepilin peptidase) / N-methyltransferase ",-0.43263000075601,0.0901631363510975,1.60690225376537e-05,TRUE
"K02662: type IV pilus assembly protein PilM",-0.447007146243113,0.136835942818328,0.00509750930809777,TRUE
"K02669: twitching motility protein PilT",-0.533812138777817,0.100098015913214,1.32906922693256e-06,TRUE
"K02687: ribosomal protein L11 methyltransferase ",-0.364750983637451,0.063294027887205,1.50754903757203e-07,TRUE
"K02746: N-acetylgalactosamine PTS system EIIC component",-1.03436970584607,0.211191992790007,1.0469093807063e-05,TRUE
"K02775: galactitol PTS system EIIC component",-0.444376181432284,0.172225622289707,0.0319176137317306,TRUE
"K02793: mannose PTS system EIIA component ",-0.35525622103139,0.107880892138379,0.00471167672190352,TRUE
"K02803: N-acetylglucosamine PTS system EIIB component ",-0.952059327473076,0.167963158211845,2.44408965794869e-07,TRUE
"K02804: N-acetylglucosamine PTS system EIICBA or EIICB component ",-0.942150795812902,0.169303807681956,4.09600626488696e-07,TRUE
"K02812: sorbose PTS system EIIA component ",-0.590253848965227,0.168371373247725,0.00240871373302529,TRUE
"K02813: sorbose PTS system EIIB component ",-0.603608458923734,0.176967320563681,0.00327471084753534,TRUE
"K02823: dihydroorotate dehydrogenase electron transfer subunit",-0.332218939540794,0.062091488158298,1.23469511539703e-06,TRUE
"K02835: peptide chain release factor 1",-0.159950753274561,0.057722671574911,0.0198385052839238,TRUE
"K02836: peptide chain release factor 2",-0.235059969017991,0.058058622086657,0.000352777122977694,TRUE
"K02837: peptide chain release factor 3",-0.308405102597292,0.0867874746309801,0.00207112628370622,TRUE
"K02860: 16S rRNA processing protein RimM",-0.172064723442586,0.0635069074246386,0.02330591371697,TRUE
"K02874: large subunit ribosomal protein L14",-0.192756034563485,0.0531102540236731,0.00161540451517473,TRUE
"K02878: large subunit ribosomal protein L16",-0.152689532781591,0.053834729187181,0.0167398662766495,TRUE
"K02886: large subunit ribosomal protein L2",-0.13291855172324,0.0555733083707317,0.048615832313066,TRUE
"K02892: large subunit ribosomal protein L23",-0.224366794244445,0.0556751762626682,0.000378492857124169,TRUE
"K02904: large subunit ribosomal protein L29",-0.196226155542074,0.0567916209853651,0.00284085337109303,TRUE
"K02906: large subunit ribosomal protein L3",-0.157129362421157,0.0518544441269139,0.0100889076571698,TRUE
"K02909: large subunit ribosomal protein L31",-0.144744884399207,0.0579696867459316,0.0384779353338918,TRUE
"K02911: large subunit ribosomal protein L32",-0.16261356857048,0.0582091195463737,0.0186378647753719,TRUE
"K02919: large subunit ribosomal protein L36",-0.141212783493588,0.0583424203414986,0.0458070105058589,TRUE
"K02926: large subunit ribosomal protein L4",-0.217028178899652,0.0555221904311808,0.000596270706436285,TRUE
"K02931: large subunit ribosomal protein L5",-0.1405131354367,0.0583496184648806,0.0469100839822914,TRUE
"K02945: small subunit ribosomal protein S1",-0.177220630753201,0.0632032682652275,0.0181907705071136,TRUE
"K02946: small subunit ribosomal protein S10",-0.158054704984943,0.0528611552748721,0.0112314593978088,TRUE
"K02948: small subunit ribosomal protein S11",-0.168436846680037,0.0524331487652172,0.00599441993714464,TRUE
"K02950: small subunit ribosomal protein S12",-0.189046135043097,0.0533111464209988,0.00212108882227216,TRUE
"K02952: small subunit ribosomal protein S13",-0.180456618749065,0.0537291682430457,0.00385178934138033,TRUE
"K02961: small subunit ribosomal protein S17",-0.160069016005494,0.0586400723278153,0.0220677309041018,TRUE
"K02965: small subunit ribosomal protein S19",-0.225138604178635,0.0538446736746901,0.000211506902310555,TRUE
"K02967: small subunit ribosomal protein S2",-0.141681754888908,0.0594031681283672,0.0492284957223343,TRUE
"K02970: small subunit ribosomal protein S21",-0.23556223995397,0.0610024958136177,0.000706750379174207,TRUE
"K02982: small subunit ribosomal protein S3",-0.159960036892766,0.055670013434616,0.0152192302383367,TRUE
"K02986: small subunit ribosomal protein S4",-0.142757979680367,0.05447632724598,0.0288388746455641,TRUE
"K02996: small subunit ribosomal protein S9",-0.145981239492857,0.0564574767896549,0.0314994642943329,TRUE
"K03073: preprotein translocase subunit SecE",-0.200992009145734,0.0626744112183472,0.00610219359587335,TRUE
"K03086: RNA polymerase primary sigma factor",-0.189295713485348,0.0526872926457676,0.00181032470501208,TRUE
"K03088: RNA polymerase sigma-70 factor, ECF subfamily",-0.288952290673882,0.0570227049472882,4.74458723776988e-06,TRUE
"K03091: RNA polymerase sporulation-specific sigma factor",-0.480673241380989,0.0587704196643689,3.17373539777885e-14,TRUE
"K03100: signal peptidase I ",-0.267470824677962,0.0418613533007812,4.76157514432754e-09,TRUE
"K03150: 2-iminoacetate synthase ",-0.249373585663331,0.042524406214561,8.71870499403334e-08,TRUE
"K03151: tRNA uracil 4-sulfurtransferase ",-0.302220066068733,0.0503033115665553,4.0461502891114e-08,TRUE
"K03152: protein deglycase ",-0.391550585069783,0.0537642641549131,1.91721446272837e-11,TRUE
"K03154: sulfur carrier protein",-0.259873099045491,0.082979942632597,0.00760346224131721,TRUE
"K03177: tRNA pseudouridine55 synthase ",-0.15936857426647,0.0377895845316605,0.00018729874176844,TRUE
"K03186: flavin prenyltransferase ",-0.459903060880213,0.162561843531927,0.0170459559399777,TRUE
"K03205: type IV secretion system protein VirD4 ",-0.256879505388112,0.0433077764462923,6.09788678070233e-08,TRUE
"K03210: preprotein translocase subunit YajC",-0.237009510523123,0.0357578281795537,1.12492917785106e-09,TRUE
"K03215: 23S rRNA (uracil1939-C5)-methyltransferase ",-0.272151654531228,0.047231324400592,1.50754903757203e-07,TRUE
"K03217: YidC/Oxa1 family membrane protein insertase",-0.182049234048325,0.0581426438400888,0.00761173741760029,TRUE
"K03282: large conductance mechanosensitive channel",-0.181587216023546,0.045510640703537,0.000438251003347455,TRUE
"K03284: magnesium transporter",-0.33020611151673,0.048373844526579,3.38989213795286e-10,TRUE
"K03292: glycoside/pentoside/hexuronide:cation symporter, GPH family",-0.424736386262733,0.069110361107789,1.90930209451883e-08,TRUE
"K03300: citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family",-0.839723913367819,0.154102562693596,7.5400658552566e-07,TRUE
"K03308: neurotransmitter:Na+ symporter, NSS family",-0.334836086154488,0.0605048922513979,4.8432674480728e-07,TRUE
"K03310: alanine or glycine:cation symporter, AGCS family",-0.327873004586181,0.0387145153573199,3.27736243650041e-15,TRUE
"K03312: glutamate:Na+ symporter, ESS family",-0.298354337070392,0.0754273981368908,0.000500037708684257,TRUE
"K03320: ammonium transporter, Amt family",-0.435076272824039,0.0812836546310276,1.22531773321056e-06,TRUE
"K03324: phosphate:Na+ symporter",-0.444876704812054,0.0377461267850606,1.6473350673936e-28,TRUE
"K03332: fructan beta-fructosidase ",-0.305101529441539,0.0908000670674585,0.00384133238094426,TRUE
"K03338: 5-dehydro-2-deoxygluconokinase ",-0.549062000791411,0.15967190266199,0.00299387575397095,TRUE
"K03340: diaminopimelate dehydrogenase ",-0.160141961056054,0.058872106284177,0.0226470880815548,TRUE
"K03394: precorrin-2/cobalt-factor-2 C20-methyltransferase ",-0.409110265590427,0.0806760957500105,4.68401692692573e-06,TRUE
"K03402: transcriptional regulator of arginine metabolism",-0.151229871708451,0.0340812923776111,7.66164264198776e-05,TRUE
"K03406: methyl-accepting chemotaxis protein",-0.808557686638642,0.142532709468278,2.39172532399094e-07,TRUE
"K03407: two-component system, chemotaxis family, sensor kinase CheA ",-0.72800815384566,0.177663132816371,0.000292516694951612,TRUE
"K03408: purine-binding chemotaxis protein CheW",-0.699362982310226,0.166498363424291,0.000197367112961984,TRUE
"K03410: chemotaxis protein CheC",-0.562213912475613,0.123408852535171,4.65472143663867e-05,TRUE
"K03411: chemotaxis protein CheD ",-0.574724413796416,0.138223060246362,0.000230521388079263,TRUE
"K03412: two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase ",-0.86015790369397,0.161725057104843,1.41569756365179e-06,TRUE
"K03413: two-component system, chemotaxis family, chemotaxis protein CheY",-0.421468304498347,0.107725572910594,0.000588577950782823,TRUE
"K03415: two-component system, chemotaxis family, chemotaxis protein CheV",-0.940719449912313,0.16527618176479,2.19217111411906e-07,TRUE
"K03426: NAD+ diphosphatase ",-0.218856082427275,0.0520928863179823,0.000197367112961984,TRUE
"K03427: type I restriction enzyme M protein ",-0.229013696860232,0.0360098497964281,5.64404195600987e-09,TRUE
"K03429: processive 1,2-diacylglycerol beta-glucosyltransferase ",-0.43540961737617,0.127786572834446,0.0033079794846939,TRUE
"K03430: 2-aminoethylphosphonate-pyruvate transaminase ",-0.193709539254805,0.0767220780796166,0.0360166858988887,TRUE
"K03431: phosphoglucosamine mutase ",-0.185109119569675,0.0537406381855184,0.00293456038021997,TRUE
"K03437: RNA methyltransferase, TrmH family",-0.180367289390769,0.0520818716070068,0.0027687199997249,TRUE
"K03438: 16S rRNA (cytosine1402-N4)-methyltransferase ",-0.175513651196905,0.0595779545469981,0.0125657682701708,TRUE
"K03442: small conductance mechanosensitive channel",-0.354255438104265,0.0612204536993115,1.32395075346527e-07,TRUE
"K03465: thymidylate synthase (FAD) ",-0.518472439291984,0.0969678642454831,1.24760157024764e-06,TRUE
"K03469: ribonuclease HI ",-0.142347108573674,0.0434959281598014,0.00501832695225845,TRUE
"K03476: L-ascorbate 6-phosphate lactonase ",-0.546803110665068,0.132870191442337,0.000273714549517503,TRUE
"K03484: LacI family transcriptional regulator, sucrose operon repressor",-0.553725985237967,0.0955508953007536,1.2781051026263e-07,TRUE
"K03486: GntR family transcriptional regulator, trehalose operon transcriptional repressor",-0.574599513692596,0.175780888765051,0.00506643821505519,TRUE
"K03488: beta-glucoside operon transcriptional antiterminator",-0.265020571566144,0.10623373114186,0.0386855078986029,TRUE
"K03495: tRNA uridine 5-carboxymethylaminomethyl modification enzyme",-0.303830287326637,0.0611910834951795,7.52343911486419e-06,TRUE
"K03496: chromosome partitioning protein",-0.218669447507146,0.0611336748706466,0.00191521001873444,TRUE
"K03497: ParB family transcriptional regulator, chromosome partitioning protein",-0.270770888524555,0.0592551923476275,4.3788860941154e-05,TRUE
"K03498: trk system potassium uptake protein",-0.256095175557559,0.0614296663908861,0.000221036482985632,TRUE
"K03499: trk system potassium uptake protein",-0.29493429509015,0.0581026146431868,4.59118288892153e-06,TRUE
"K03502: DNA polymerase V",-0.406755998138999,0.0694259012657152,8.95828030461357e-08,TRUE
"K03518: aerobic carbon-monoxide dehydrogenase small subunit ",-0.409628585347788,0.0869760005378577,2.35280178280234e-05,TRUE
"K03521: electron transfer flavoprotein beta subunit",-0.388693025461129,0.0911445820962372,0.000153649731817989,TRUE
"K03522: electron transfer flavoprotein alpha subunit",-0.51748844275607,0.0961129125749447,1.04491833279134e-06,TRUE
"K03523: biotin transport system substrate-specific component",-0.273294063720756,0.0689093109299135,0.000479443798833551,TRUE
"K03524: BirA family transcriptional regulator, biotin operon repressor / biotin---",-0.279430618971373,0.0548934604214013,4.28611818254936e-06,TRUE
"K03525: type III pantothenate kinase ",-0.186959691367241,0.03952491753574,2.16118205841325e-05,TRUE
"K03527: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase ",-0.189005500602888,0.0373298887866885,4.83459544906783e-06,TRUE
"K03534: L-rhamnose mutarotase ",-0.231296086892036,0.0785934110835383,0.0126386339527897,TRUE
"K03544: ATP-dependent Clp protease ATP-binding subunit ClpX",-0.203268815378413,0.058591110333809,0.00271564860654169,TRUE
"K03547: DNA repair protein SbcD/Mre11",-0.237937517772331,0.0535558767812741,7.52273151483513e-05,TRUE
"K03551: holliday junction DNA helicase RuvB ",-0.202645670660527,0.0542860818314588,0.00113089502804564,TRUE
"K03555: DNA mismatch repair protein MutS",-0.202674806148355,0.0627723443151849,0.00569901900621554,TRUE
"K03563: carbon storage regulator",-0.540305148037129,0.0954828163249542,2.56050810616079e-07,TRUE
"K03565: regulatory protein",-0.188086550549268,0.0629615814516536,0.0112881164503392,TRUE
"K03569: rod shape-determining protein MreB and related proteins",-0.18915944018139,0.0556241203739534,0.00337991885119787,TRUE
"K03570: rod shape-determining protein MreC",-0.112774269900738,0.0371521550411913,0.00994872093195191,TRUE
